WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2022-09-17,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,1214.0,Political violence,3674,13.6274,46.228
2022-10-01,Middle East,Yemen,Abyan,Battles,Armed clash,1,1,16257.0,Political violence,3674,13.6274,46.228
2022-10-08,Middle East,Yemen,Abyan,Battles,Armed clash,2,3,1214.0,Political violence,3674,13.6274,46.228
2022-10-15,Middle East,Yemen,Abyan,Battles,Armed clash,3,2,6639.0,Political violence,3674,13.6274,46.228
2022-10-22,Middle East,Yemen,Abyan,Battles,Armed clash,1,3,,Political violence,3674,13.6274,46.228
2022-10-29,Middle East,Yemen,Abyan,Battles,Armed clash,2,3,273.0,Political violence,3674,13.6274,46.228
2022-11-05,Middle East,Yemen,Abyan,Battles,Armed clash,2,1,8221.0,Political violence,3674,13.6274,46.228
2022-11-19,Middle East,Yemen,Abyan,Battles,Armed clash,1,1,3547.0,Political violence,3674,13.6274,46.228
2022-11-26,Middle East,Yemen,Abyan,Battles,Armed clash,3,9,3547.0,Political violence,3674,13.6274,46.228
2022-12-10,Middle East,Yemen,Abyan,Battles,Armed clash,2,3,1487.0,Political violence,3674,13.6274,46.228
2022-12-17,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,273.0,Political violence,3674,13.6274,46.228
2022-12-24,Middle East,Yemen,Abyan,Battles,Armed clash,2,3,,Political violence,3674,13.6274,46.228
2023-01-07,Middle East,Yemen,Abyan,Battles,Armed clash,3,5,38437.0,Political violence,3674,13.6274,46.228
2023-01-14,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,1079.0,Political violence,3674,13.6274,46.228
2023-01-21,Middle East,Yemen,Abyan,Battles,Armed clash,3,4,4868.0,Political violence,3674,13.6274,46.228
2023-01-28,Middle East,Yemen,Abyan,Battles,Armed clash,2,3,,Political violence,3674,13.6274,46.228
2023-02-04,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,23926.0,Political violence,3674,13.6274,46.228
2023-02-18,Middle East,Yemen,Abyan,Battles,Armed clash,2,1,53773.0,Political violence,3674,13.6274,46.228
2023-02-25,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,,Political violence,3674,13.6274,46.228
2023-03-04,Middle East,Yemen,Abyan,Battles,Armed clash,2,3,13870.0,Political violence,3674,13.6274,46.228
2023-03-18,Middle East,Yemen,Abyan,Battles,Armed clash,1,2,23926.0,Political violence,3674,13.6274,46.228
2023-04-01,Middle East,Yemen,Abyan,Battles,Armed clash,7,7,33289.0,Political violence,3674,13.6274,46.228
2023-04-08,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,,Political violence,3674,13.6274,46.228
2023-04-15,Middle East,Yemen,Abyan,Battles,Armed clash,4,2,19350.0,Political violence,3674,13.6274,46.228
2023-04-22,Middle East,Yemen,Abyan,Battles,Armed clash,1,1,11819.0,Political violence,3674,13.6274,46.228
2023-04-29,Middle East,Yemen,Abyan,Battles,Armed clash,3,0,8192.0,Political violence,3674,13.6274,46.228
2023-05-06,Middle East,Yemen,Abyan,Battles,Armed clash,4,2,4157.0,Political violence,3674,13.6274,46.228
2023-05-20,Middle East,Yemen,Abyan,Battles,Armed clash,4,1,18963.0,Political violence,3674,13.6274,46.228
2023-05-27,Middle East,Yemen,Abyan,Battles,Armed clash,1,3,,Political violence,3674,13.6274,46.228
2023-06-03,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,6000.0,Political violence,3674,13.6274,46.228
2023-06-17,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,279.0,Political violence,3674,13.6274,46.228
2023-06-24,Middle East,Yemen,Abyan,Battles,Armed clash,3,4,1520.0,Political violence,3674,13.6274,46.228
2023-07-01,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,279.0,Political violence,3674,13.6274,46.228
2023-07-08,Middle East,Yemen,Abyan,Battles,Armed clash,3,3,3627.0,Political violence,3674,13.6274,46.228
2023-07-15,Middle East,Yemen,Abyan,Battles,Armed clash,3,1,3627.0,Political violence,3674,13.6274,46.228
2023-07-22,Middle East,Yemen,Abyan,Battles,Armed clash,4,10,20204.0,Political violence,3674,13.6274,46.228
2023-07-29,Middle East,Yemen,Abyan,Battles,Armed clash,6,11,24836.0,Political violence,3674,13.6274,46.228
2023-08-05,Middle East,Yemen,Abyan,Battles,Armed clash,2,2,4868.0,Political violence,3674,13.6274,46.228
2023-08-12,Middle East,Yemen,Abyan,Battles,Armed clash,4,7,47016.0,Political violence,3674,13.6274,46.228
2023-08-19,Middle East,Yemen,Abyan,Battles,Armed clash,3,0,5058.0,Political violence,3674,13.6274,46.228
2023-09-02,Middle East,Yemen,Abyan,Battles,Armed clash,1,2,23926.0,Political violence,3674,13.6274,46.228
2023-09-09,Middle East,Yemen,Abyan,Battles,Armed clash,2,5,5694.0,Political violence,3674,13.6274,46.228
2023-09-16,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,3162.0,Political violence,3674,13.6274,46.228
2023-09-23,Middle East,Yemen,Abyan,Battles,Armed clash,2,3,,Political violence,3674,13.6274,46.228
2023-09-30,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,2067.0,Political violence,3674,13.6274,46.228
2023-10-07,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,2067.0,Political violence,3674,13.6274,46.228
2023-10-14,Middle East,Yemen,Abyan,Battles,Armed clash,1,1,15336.0,Political violence,3674,13.6274,46.228
2023-10-21,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,16577.0,Political violence,3674,13.6274,46.228
2023-10-28,Middle East,Yemen,Abyan,Battles,Armed clash,2,5,4779.0,Political violence,3674,13.6274,46.228
2023-11-18,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,1241.0,Political violence,3674,13.6274,46.228
2024-01-27,Middle East,Yemen,Abyan,Battles,Armed clash,6,0,64524.0,Political violence,3674,13.6274,46.228
2024-02-03,Middle East,Yemen,Abyan,Battles,Armed clash,7,2,57082.0,Political violence,3674,13.6274,46.228
2024-02-10,Middle East,Yemen,Abyan,Battles,Armed clash,5,0,26087.0,Political violence,3674,13.6274,46.228
2024-02-17,Middle East,Yemen,Abyan,Battles,Armed clash,6,0,55712.0,Political violence,3674,13.6274,46.228
2024-02-24,Middle East,Yemen,Abyan,Battles,Armed clash,5,1,53561.0,Political violence,3674,13.6274,46.228
2024-03-02,Middle East,Yemen,Abyan,Battles,Armed clash,3,12,1241.0,Political violence,3674,13.6274,46.228
2024-03-09,Middle East,Yemen,Abyan,Battles,Armed clash,6,2,22293.0,Political violence,3674,13.6274,46.228
2024-03-23,Middle East,Yemen,Abyan,Battles,Armed clash,5,5,17060.0,Political violence,3674,13.6274,46.228
2024-03-30,Middle East,Yemen,Abyan,Battles,Armed clash,2,3,43001.0,Political violence,3674,13.6274,46.228
2024-04-06,Middle East,Yemen,Abyan,Battles,Armed clash,4,0,12496.0,Political violence,3674,13.6274,46.228
2024-04-13,Middle East,Yemen,Abyan,Battles,Armed clash,9,4,30265.0,Political violence,3674,13.6274,46.228
2024-04-20,Middle East,Yemen,Abyan,Battles,Armed clash,3,0,1533.0,Political violence,3674,13.6274,46.228
2024-04-27,Middle East,Yemen,Abyan,Battles,Armed clash,5,1,36422.0,Political violence,3674,13.6274,46.228
2024-05-04,Middle East,Yemen,Abyan,Battles,Armed clash,4,0,12496.0,Political violence,3674,13.6274,46.228
2024-05-11,Middle East,Yemen,Abyan,Battles,Armed clash,5,0,13737.0,Political violence,3674,13.6274,46.228
2024-05-18,Middle East,Yemen,Abyan,Battles,Armed clash,4,0,12496.0,Political violence,3674,13.6274,46.228
2024-05-25,Middle East,Yemen,Abyan,Battles,Armed clash,6,0,13737.0,Political violence,3674,13.6274,46.228
2024-06-01,Middle East,Yemen,Abyan,Battles,Armed clash,7,0,18301.0,Political violence,3674,13.6274,46.228
2024-06-08,Middle East,Yemen,Abyan,Battles,Armed clash,5,0,29073.0,Political violence,3674,13.6274,46.228
2024-06-15,Middle East,Yemen,Abyan,Battles,Armed clash,6,0,13737.0,Political violence,3674,13.6274,46.228
2024-06-22,Middle East,Yemen,Abyan,Battles,Armed clash,8,2,52174.0,Political violence,3674,13.6274,46.228
2024-06-29,Middle East,Yemen,Abyan,Battles,Armed clash,3,0,1533.0,Political violence,3674,13.6274,46.228
2024-07-06,Middle East,Yemen,Abyan,Battles,Armed clash,7,0,13737.0,Political violence,3674,13.6274,46.228
2024-07-13,Middle East,Yemen,Abyan,Battles,Armed clash,6,7,17060.0,Political violence,3674,13.6274,46.228
2024-07-20,Middle East,Yemen,Abyan,Battles,Armed clash,5,4,16869.0,Political violence,3674,13.6274,46.228
2024-07-27,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,279.0,Political violence,3674,13.6274,46.228
2024-08-03,Middle East,Yemen,Abyan,Battles,Armed clash,2,10,4762.0,Political violence,3674,13.6274,46.228
2024-08-10,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,279.0,Political violence,3674,13.6274,46.228
2024-08-17,Middle East,Yemen,Abyan,Battles,Armed clash,4,16,279.0,Political violence,3674,13.6274,46.228
2024-08-24,Middle East,Yemen,Abyan,Battles,Armed clash,2,3,,Political violence,3674,13.6274,46.228
2024-08-31,Middle East,Yemen,Abyan,Battles,Armed clash,3,0,1520.0,Political violence,3674,13.6274,46.228
2024-09-14,Middle East,Yemen,Abyan,Battles,Armed clash,6,14,17047.0,Political violence,3674,13.6274,46.228
2024-09-21,Middle East,Yemen,Abyan,Battles,Armed clash,4,0,12483.0,Political violence,3674,13.6274,46.228
2024-09-28,Middle East,Yemen,Abyan,Battles,Armed clash,8,0,50933.0,Political violence,3674,13.6274,46.228
2024-10-05,Middle East,Yemen,Abyan,Battles,Armed clash,7,1,18301.0,Political violence,3674,13.6274,46.228
2024-10-12,Middle East,Yemen,Abyan,Battles,Armed clash,7,5,18325.0,Political violence,3674,13.6274,46.228
2024-10-19,Middle East,Yemen,Abyan,Battles,Armed clash,9,0,39970.0,Political violence,3674,13.6274,46.228
2024-10-26,Middle East,Yemen,Abyan,Battles,Armed clash,7,0,51236.0,Political violence,3674,13.6274,46.228
2024-11-02,Middle East,Yemen,Abyan,Battles,Armed clash,6,0,12496.0,Political violence,3674,13.6274,46.228
2024-11-09,Middle East,Yemen,Abyan,Battles,Armed clash,15,9,14040.0,Political violence,3674,13.6274,46.228
2024-11-16,Middle East,Yemen,Abyan,Battles,Armed clash,13,9,22977.0,Political violence,3674,13.6274,46.228
2024-11-23,Middle East,Yemen,Abyan,Battles,Armed clash,16,0,4515.0,Political violence,3674,13.6274,46.228
2024-11-30,Middle East,Yemen,Abyan,Battles,Armed clash,17,16,6084.0,Political violence,3674,13.6274,46.228
2024-12-07,Middle East,Yemen,Abyan,Battles,Armed clash,10,22,44534.0,Political violence,3674,13.6274,46.228
2024-12-14,Middle East,Yemen,Abyan,Battles,Armed clash,11,9,21420.0,Political violence,3674,13.6274,46.228
2024-12-21,Middle East,Yemen,Abyan,Battles,Armed clash,11,0,39970.0,Political violence,3674,13.6274,46.228
2024-12-28,Middle East,Yemen,Abyan,Battles,Armed clash,4,0,1533.0,Political violence,3674,13.6274,46.228
2025-01-04,Middle East,Yemen,Abyan,Battles,Armed clash,13,0,39513.0,Political violence,3674,13.6274,46.228
2025-01-11,Middle East,Yemen,Abyan,Battles,Armed clash,9,3,43280.0,Political violence,3674,13.6274,46.228
2025-01-18,Middle East,Yemen,Abyan,Battles,Armed clash,11,7,43280.0,Political violence,3674,13.6274,46.228
2025-01-25,Middle East,Yemen,Abyan,Battles,Armed clash,7,3,1520.0,Political violence,3674,13.6274,46.228
2025-02-01,Middle East,Yemen,Abyan,Battles,Armed clash,4,0,1520.0,Political violence,3674,13.6274,46.228
2025-02-08,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,1520.0,Political violence,3674,13.6274,46.228
2025-02-15,Middle East,Yemen,Abyan,Battles,Armed clash,6,2,24254.0,Political violence,3674,13.6274,46.228
2025-02-22,Middle East,Yemen,Abyan,Battles,Armed clash,3,2,3441.0,Political violence,3674,13.6274,46.228
2025-03-01,Middle East,Yemen,Abyan,Battles,Armed clash,6,0,18141.0,Political violence,3674,13.6274,46.228
2025-03-08,Middle East,Yemen,Abyan,Battles,Armed clash,3,0,1254.0,Political violence,3674,13.6274,46.228
2025-03-15,Middle East,Yemen,Abyan,Battles,Armed clash,3,0,85.0,Political violence,3674,13.6274,46.228
2025-03-22,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,,Political violence,3674,13.6274,46.228
2025-03-29,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,,Political violence,3674,13.6274,46.228
2025-04-05,Middle East,Yemen,Abyan,Battles,Armed clash,5,1,25167.0,Political violence,3674,13.6274,46.228
2025-04-12,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,11669.0,Political violence,3674,13.6274,46.228
2025-04-26,Middle East,Yemen,Abyan,Battles,Armed clash,2,1,2005.0,Political violence,3674,13.6274,46.228
2025-05-03,Middle East,Yemen,Abyan,Battles,Armed clash,2,1,2320.0,Political violence,3674,13.6274,46.228
2025-05-10,Middle East,Yemen,Abyan,Battles,Armed clash,3,3,3627.0,Political violence,3674,13.6274,46.228
2025-05-17,Middle East,Yemen,Abyan,Battles,Armed clash,7,7,28794.0,Political violence,3674,13.6274,46.228
2025-05-24,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,,Political violence,3674,13.6274,46.228
2025-05-31,Middle East,Yemen,Abyan,Battles,Armed clash,1,2,265.0,Political violence,3674,13.6274,46.228
2025-06-07,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,,Political violence,3674,13.6274,46.228
2025-06-21,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,,Political violence,3674,13.6274,46.228
2025-06-28,Middle East,Yemen,Abyan,Battles,Armed clash,2,0,1241.0,Political violence,3674,13.6274,46.228
2025-07-05,Middle East,Yemen,Abyan,Battles,Armed clash,3,2,43358.0,Political violence,3674,13.6274,46.228
2025-07-12,Middle East,Yemen,Abyan,Battles,Armed clash,1,4,23926.0,Political violence,3674,13.6274,46.228
2025-07-19,Middle East,Yemen,Abyan,Battles,Armed clash,3,0,39262.0,Political violence,3674,13.6274,46.228
2025-08-16,Middle East,Yemen,Abyan,Battles,Armed clash,1,1,18170.0,Political violence,3674,13.6274,46.228
2025-08-23,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,1241.0,Political violence,3674,13.6274,46.228
2025-09-06,Middle East,Yemen,Abyan,Battles,Armed clash,2,2,35595.0,Political violence,3674,13.6274,46.228
2025-09-13,Middle East,Yemen,Abyan,Battles,Armed clash,5,6,8000.0,Political violence,3674,13.6274,46.228
2025-09-20,Middle East,Yemen,Abyan,Battles,Armed clash,1,0,1241.0,Political violence,3674,13.6274,46.228
2025-09-27,Middle East,Yemen,Abyan,Battles,Armed clash,1,1,1241.0,Political violence,3674,13.6274,46.228
2025-10-18,Middle East,Yemen,Abyan,Battles,Armed clash,4,16,35229.0,Political violence,3674,13.6274,46.228
2015-03-21,Middle East,Yemen,Abyan,Battles,Government regains territory,2,0,,Political violence,3674,13.6274,46.228
2015-03-28,Middle East,Yemen,Abyan,Battles,Government regains territory,2,20,,Political violence,3674,13.6274,46.228
2015-04-04,Middle East,Yemen,Abyan,Battles,Government regains territory,1,35,,Political violence,3674,13.6274,46.228
2015-04-11,Middle East,Yemen,Abyan,Battles,Government regains territory,1,10,,Political violence,3674,13.6274,46.228
2015-04-18,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,,Political violence,3674,13.6274,46.228
2015-04-25,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,,Political violence,3674,13.6274,46.228
2015-05-09,Middle East,Yemen,Abyan,Battles,Government regains territory,2,0,,Political violence,3674,13.6274,46.228
2015-06-06,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,,Political violence,3674,13.6274,46.228
2016-04-23,Middle East,Yemen,Abyan,Battles,Government regains territory,2,30,,Political violence,3674,13.6274,46.228
2016-08-13,Middle East,Yemen,Abyan,Battles,Government regains territory,10,45,,Political violence,3674,13.6274,46.228
2019-08-31,Middle East,Yemen,Abyan,Battles,Government regains territory,3,6,,Political violence,3674,13.6274,46.228
2019-10-26,Middle East,Yemen,Abyan,Battles,Government regains territory,1,12,,Political violence,3674,13.6274,46.228
2019-12-07,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,,Political violence,3674,13.6274,46.228
2020-04-18,Middle East,Yemen,Abyan,Battles,Government regains territory,1,12,,Political violence,3674,13.6274,46.228
2020-04-25,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,,Political violence,3674,13.6274,46.228
2020-05-09,Middle East,Yemen,Abyan,Battles,Government regains territory,5,4,23519.0,Political violence,3674,13.6274,46.228
2020-05-16,Middle East,Yemen,Abyan,Battles,Government regains territory,1,3,2504.0,Political violence,3674,13.6274,46.228
2020-05-23,Middle East,Yemen,Abyan,Battles,Government regains territory,1,5,1082.0,Political violence,3674,13.6274,46.228
2020-05-30,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,2504.0,Political violence,3674,13.6274,46.228
2020-06-06,Middle East,Yemen,Abyan,Battles,Government regains territory,1,10,125.0,Political violence,3674,13.6274,46.228
2020-06-13,Middle East,Yemen,Abyan,Battles,Government regains territory,2,0,23183.0,Political violence,3674,13.6274,46.228
2020-06-20,Middle East,Yemen,Abyan,Battles,Government regains territory,1,10,2504.0,Political violence,3674,13.6274,46.228
2020-11-14,Middle East,Yemen,Abyan,Battles,Government regains territory,3,10,1989.0,Political violence,3674,13.6274,46.228
2020-11-28,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,10215.0,Political violence,3674,13.6274,46.228
2020-12-05,Middle East,Yemen,Abyan,Battles,Government regains territory,2,10,23183.0,Political violence,3674,13.6274,46.228
2021-09-18,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,,Political violence,3674,13.6274,46.228
2022-09-10,Middle East,Yemen,Abyan,Battles,Government regains territory,2,0,1939.0,Political violence,3674,13.6274,46.228
2022-09-17,Middle East,Yemen,Abyan,Battles,Government regains territory,1,2,1214.0,Political violence,3674,13.6274,46.228
2023-05-13,Middle East,Yemen,Abyan,Battles,Government regains territory,1,1,3627.0,Political violence,3674,13.6274,46.228
2023-08-05,Middle East,Yemen,Abyan,Battles,Government regains territory,3,1,8587.0,Political violence,3674,13.6274,46.228
2023-08-12,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,1241.0,Political violence,3674,13.6274,46.228
2023-08-19,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,,Political violence,3674,13.6274,46.228
2023-09-23,Middle East,Yemen,Abyan,Battles,Government regains territory,1,8,3521.0,Political violence,3674,13.6274,46.228
2023-11-25,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,,Political violence,3674,13.6274,46.228
2024-12-28,Middle East,Yemen,Abyan,Battles,Government regains territory,3,0,4901.0,Political violence,3674,13.6274,46.228
2025-02-01,Middle East,Yemen,Abyan,Battles,Government regains territory,1,0,3627.0,Political violence,3674,13.6274,46.228
2025-02-22,Middle East,Yemen,Abyan,Battles,Government regains territory,5,4,9541.0,Political violence,3674,13.6274,46.228
2025-08-30,Middle East,Yemen,Abyan,Battles,Government regains territory,3,5,4762.0,Political violence,3674,13.6274,46.228
2025-09-06,Middle East,Yemen,Abyan,Battles,Government regains territory,3,3,8300.0,Political violence,3674,13.6274,46.228
2025-09-27,Middle East,Yemen,Abyan,Battles,Government regains territory,1,3,3521.0,Political violence,3674,13.6274,46.228
2015-04-04,Middle East,Yemen,Abyan,Battles,Non-state actor overtakes territory,1,24,,Political violence,3674,13.6274,46.228
2015-05-02,Middle East,Yemen,Abyan,Battles,Non-state actor overtakes territory,1,0,,Political violence,3674,13.6274,46.228
2015-06-06,Middle East,Yemen,Abyan,Battles,Non-state actor overtakes territory,1,0,,Political violence,3674,13.6274,46.228
2015-07-04,Middle East,Yemen,Abyan,Battles,Non-state actor overtakes territory,1,0,,Political violence,3674,13.6274,46.228
2015-07-25,Middle East,Yemen,Abyan,Battles,Non-state actor overtakes territory,1,0,,Political violence,3674,13.6274,46.228
2015-08-08,Middle East,Yemen,Abyan,Battles,Non-state actor overtakes territory,2,0,,Political violence,3674,13.6274,46.228
2015-08-15,Middle East,Yemen,Abyan,Battles,Non-state actor overtakes territory,1,15,,Political violence,3674,13.6274,46.228
2015-11-28,Middle East,Yemen,Abyan,Battles,Non-state actor overtakes territory,2,15,,Political violence,3674,13.6274,46.228
