Incident ID,Date,Time of Day,Confirmed Time,Governorate,District,Area,Actor,Type of Weapons,Target,Main category,Sub-category,Min Projectiles,Max Projectiles,Civilian Casualties,Fatalities,Woman fatalities,Child fatalities,Injured,Woman injured,Child injured
7269,19/03/2016,Midday,13,Marib,Harib,,Saudi-led Coalition,Air Raid,Harib hestorical castle,Cultural_heritage,Historical buildings/Towns,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7270,20/03/2016,Midday,10,Taiz,Jabal Habashy,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7271,20/03/2016,Unknown,unkn,Taiz,Al-Taiziyah,Al-Hawban,Saudi-led Coalition,Air Raid,Al-Ta'awin park,Infrastructure,Parks/Resorts,1.0,2,2.0,0.0,0.0,0.0,2.0,0.0,0.0
7272,20/03/2016,Morning,8,Taiz,Jabal Habashy,Al-Dhabab,Saudi-led Coalition,Air Raid,Civilian's house,Civilian,Residential Area,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7273,20/03/2016,Night,22,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7274,20/03/2016,Afternoon,16,Jawf,Al-Hazm,Sadba,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,50+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7275,20/03/2016,Afternoon,16,Jawf,Al-Maslub,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,50+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7276,20/03/2016,Afternoon,16,Jawf,Al-Maton,,Saudi-led Coalition,Air Raid,Al-Ithnin market,Civilian,Market place,1.0,50+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7277,20/03/2016,Afternoon,unkn,Ibb,Ba'dan,Al-Adharib,Saudi-led Coalition,Air Raid,Chicken farm,Economic_infrastructure,Farms,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7278,20/03/2016,Night,24,Sanaa,Bani Matar,Faj Attan,Saudi-led Coalition,Air Raid,Missiles Brigade Camp,Military_Security_Target,Military Site,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7279,20/03/2016,Night,24,Sanaa,Arhab,Al-Sama'a,Saudi-led Coalition,Air Raid,Al-Sama'a Military Camp,Military_Security_Target,Military Site,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7280,20/03/2016,Night,24,Sanaa,Hamdan,Al-Orrah,Saudi-led Coalition,Air Raid,Air Defence Military Camp,Military_Security_Target,Military Site,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7281,20/03/2016,Afternoon,unkn,Sanaa,Arhab,Al-Sama'a,Saudi-led Coalition,Air Raid,Al-Sama'a Military Camp,Military_Security_Target,Military Site,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7282,20/03/2016,Afternoon,17,Sanaa,Nihm,Buran,Saudi-led Coalition,Air Raid,Houses (reportedly belonging to Abo Hatim family),Civilian,Residential Area,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7283,20/03/2016,Afternoon,16,Jawf,Al-Maton,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,50+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7284,21/03/2016,Night,23,Jawf,Al-Maton,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7285,21/03/2016,Unknown,unkn,Taiz,Al-Taiziyah,Al-Hawban,Saudi-led Coalition,Air Raid,Residential Area,Civilian,Residential Area,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7286,21/03/2016,Midday,10,Taiz,Al-Wazi'iyah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7287,21/03/2016,Afternoon,unkn,Shabwa,Bayhan,Aqabah Qandha'a,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7288,21/03/2016,Afternoon,16,Marib,Majzar,"Al-Hajr, Al-Atf",Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7289,21/03/2016,Afternoon,16,Taiz,Al-Wazi'iyah,Al-Rajilah mountain,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7290,21/03/2016,Midday,unkn,Marib,Sirwah,"Haylan mountain, Al-Mashjah, Kawfal",Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7291,21/03/2016,Midday,10,Marib,Sirwah,,Saudi-led Coalition,Air Raid,3 construction trucks,Economic_infrastructure,Private business,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7292,21/03/2016,Midday,10,Jawf,Al-Maton,Al-Ithnin market,Saudi-led Coalition,Air Raid,Gas truck,Economic_infrastructure,Oil & Gas,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7293,21/03/2016,Early-Morning,1,Dhamar,Al-Hada,Azzan mountain,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7294,21/03/2016,Early-Morning,3,Jawf,Al-Maton,Al-Ithnin market,Saudi-led Coalition,Air Raid,Al-Dahouq institute,Educational_facility,Institute,1.0,2,12.0,7.0,1.0,0.0,5.0,0.0,0.0
7295,21/03/2016,Early-Morning,2,Ibb,Al-Sayani,,Saudi-led Coalition,Air Raid,Bridge,Infrastructure,Transport,1.0,2,2.0,0.0,0.0,0.0,2.0,0.0,0.0
7296,21/03/2016,Afternoon,17,Hudaydah,Al-Durayhimi,Al-Jabbanah,Saudi-led Coalition,Air Raid,Air Defence Military Camp,Military_Security_Target,Military Site,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7297,21/03/2016,Afternoon,16,Hudaydah,Al-Durayhimi,Al-Jabbanah,Saudi-led Coalition,Air Raid,Al-Hudaydah Airport,Infrastructure,Transport,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7298,21/03/2016,Unknown,unkn,Aden,Al-Mansourah,,Saudi-led Coalition,Air Raid,4 buildings,Civilian,Residential Area,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7299,21/03/2016,Unknown,unkn,Aden,Al-Mansourah,,Saudi-led Coalition,Air Raid,3 vehicles,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7300,21/03/2016,Midday,12,Sanaa,Bani Hushaysh,Khadhm,Saudi-led Coalition,Air Raid,Unknown,Economic_infrastructure,Farms,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7301,21/03/2016,Midday,12,Capital,Al-Sab'ein,Noqom mountain,Saudi-led Coalition,Air Raid,Al-Hafa Military Camp,Military_Security_Target,Military Site,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7302,21/03/2016,Midday,10,Jawf,Al-Maton,Al-Ithnin market,Saudi-led Coalition,Air Raid,Food truck,Economic_infrastructure,Food (storage/transportation),1.0,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0
7303,22/03/2016,Unknown,unkn,Taiz,Jabal Habashy,"Al-Dhabab, Han montain",Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7304,22/03/2016,Unknown,unkn,Taiz,Al-Wazi'iyah,Al-Radf,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7305,22/03/2016,Unknown,unkn,Taiz,Salah,Al-Juhmaliyah,Saudi-led Coalition,Air Raid,Residential Area,Civilian,Residential Area,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7306,22/03/2016,Unknown,unkn,Taiz,Salah,Al-Kamb,Saudi-led Coalition,Air Raid,Residential Area,Civilian,Residential Area,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7307,22/03/2016,Midday,11,Taiz,Salah,Softil,Saudi-led Coalition,Air Raid,Residential Area,Civilian,Residential Area,1.0,4,5.0,0.0,0.0,0.0,5.0,0.0,0.0
7308,22/03/2016,Midday,10,Taiz,Al-Wazi'iyah,Al-Radeef,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7309,22/03/2016,Night,24,Taiz,Jabal Habashy,Al-Dhabab,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7310,22/03/2016,Evening,18,Amran,Harf Sufyan,Al-Aswad mountain,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7311,22/03/2016,Unknown,unkn,Sanaa,Arhab,Al-Sama'a,Saudi-led Coalition,Air Raid,Al-Sama'a Military Camp,Military_Security_Target,Military Site,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7312,22/03/2016,Night,24,Capital,Shu'oub,Shu'oub neighbourhood,Saudi-led Coalition,Air Raid,Bridge,Infrastructure,Transport,1.0,2,2.0,1.0,0.0,0.0,1.0,0.0,0.0
7313,22/03/2016,Night,24,Capital,Al-Sab'ein,Noqom mountain,Saudi-led Coalition,Air Raid,Al-Hafa Military Camp,Military_Security_Target,Military Site,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7314,22/03/2016,Night,24,Capital,Al-Sab'ein,Al-Nahdain,Saudi-led Coalition,Air Raid,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7315,22/03/2016,Morning,8,Capital,Al-Sab'ein,Al-Nahdain,Saudi-led Coalition,Air Raid,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7316,22/03/2016,Midday,12,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7317,23/03/2016,Unknown,unkn,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Sirwah market,Civilian,Market place,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7318,23/03/2016,Unknown,unkn,Shabwa,Bayhan,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7319,23/03/2016,Unknown,unkn,Shabwa,Usaylan,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7320,23/03/2016,Night,22,Taiz,Jabal Habashy,Al-Dhabab,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7321,23/03/2016,Evening,20,Taiz,Al-Wazi'iyah,"Al-Radeef, Hinnah",Saudi-led Coalition,Air Raid,Residential Area,Civilian,Residential Area,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7322,23/03/2016,Unknown,unkn,Marib,Sirwah,Haylan mountain,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,23/03/2016,Night,22,Taiz,Al-Mudhaffar,,Saudi-led Coalition,Air Raid,Central jail,Military_Security_Target,Military Site,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7324,23/03/2016,Night,22,Taiz,Al-Mudhaffar,,Saudi-led Coalition,Air Raid,Al-Saleh gardens,Infrastructure,Parks/Resorts,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7325,23/03/2016,Midday,12,Taiz,Al-Taiziyah,Al-Ola mountain,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
